timestamp,open,high,low,close,volume
2025-10-11 12:12:00,0.00026097802,0.000261044456,0.00026097802,0.000261044456,1.0350260395548705e+19
2025-10-11 12:13:00,0.000261043719,0.000261043719,0.000260991971,0.000260991971,8.001403276000877e+18
2025-10-11 12:14:00,0.000260988075,0.000260988075,0.000260778631,0.000260780254,3.621522700240791e+19
2025-10-11 12:15:00,0.000260787898,0.000260791009,0.000260722228,0.000260722228,1.3334691531414374e+19
2025-10-11 12:16:00,0.000260718653,0.000260718653,0.000260587402,0.000260594874,2.393066132543961e+19
2025-10-11 12:17:00,0.000260594875,0.000260695785,0.000260592582,0.000260685131,1.949910393905139e+19
2025-10-11 12:18:00,0.000260696403,0.00026088419,0.000260696403,0.00026088419,3.3493792841485853e+19
2025-10-11 12:19:00,0.000260893836,0.000260949849,0.000260893836,0.000260949773,1.1033200661290291e+19
2025-10-11 12:20:00,0.000260938747,0.000260984279,0.000260937717,0.000260984279,9.830002382071292e+18
2025-10-11 12:21:00,0.000260973222,0.000260973222,0.000260431729,0.000260431729,9.316141977783684e+19
2025-10-11 12:22:00,0.000260425344,0.000260425344,0.00026031445,0.000260348562,2.5526637260534764e+19
2025-10-11 12:23:00,0.000260340412,0.000260340412,0.000260030737,0.000260030737,5.4139257044121215e+19
2025-10-11 12:24:00,0.000260030774,0.00026027706,0.000260030774,0.000260277059,4.197199102878914e+19
2025-10-11 12:25:00,0.000260277099,0.000260453394,0.000260277079,0.000260453394,3.011789021144956e+19
2025-10-11 12:26:00,0.000260453542,0.000260453661,0.000260329171,0.000260329171,2.1266949949902176e+19
2025-10-11 12:27:00,0.000260333223,0.000260376749,0.000260333223,0.000260376434,8.167990987209496e+18
2025-10-11 12:28:00,0.000260378526,0.000260378526,0.000260378289,0.000260378289,3.97311779601032e+17
2025-10-11 12:29:00,0.000260378197,0.000260378198,0.000259909429,0.000259909429,7.990905678669542e+19
2025-10-11 12:30:00,0.000259897498,0.000259908217,0.000259895117,0.000259908217,4.678273522655817e+18
2025-10-11 12:31:00,0.000259920543,0.000260300258,0.000259920543,0.000260300258,6.6869214532192485e+19
2025-10-11 12:32:00,0.000260300451,0.000260443316,0.000260300451,0.000260443316,2.448728546618655e+19
2025-10-11 12:33:00,0.000260454269,0.000260836443,0.000260454269,0.000260836443,6.6900174151199154e+19
2025-10-11 12:34:00,0.000260836389,0.000260836395,0.000260805677,0.000260817443,7.222313261095868e+18
2025-10-11 12:35:00,0.000260817784,0.000261120379,0.000260817784,0.000261120379,4.922287292171741e+19
2025-10-11 12:36:00,0.000261139531,0.000261267714,0.000261139531,0.000261267714,2.2327332389417275e+19
2025-10-11 12:37:00,0.000261283796,0.000261482891,0.000261283796,0.000261482891,3.2540449122118283e+19
2025-10-11 12:38:00,0.000261485007,0.000261485007,0.000261485004,0.000261485004,3.2049443459306566e+17
2025-10-11 12:39:00,0.00026148068,0.000261480816,0.000261318287,0.000261318287,2.6799610946364416e+19
2025-10-11 12:40:00,0.000261302734,0.000261302734,0.000261239916,0.000261240181,1.19360307219141e+19
2025-10-11 12:41:00,0.000261229944,0.000261231695,0.000261215617,0.000261231695,6.226635810854304e+18
2025-10-11 12:42:00,0.000261228115,0.000261228115,0.000261116666,0.000261116689,1.7952697924440189e+19
2025-10-11 12:43:00,0.000261115758,0.000261196857,0.000261115758,0.000261196857,1.2574347158839998e+19
2025-10-11 12:44:00,0.000261111677,0.000261123705,0.000261108199,0.000261123705,1.5978173128701805e+19
2025-10-11 12:45:00,0.000261125839,0.000261298754,0.000261125839,0.000261298754,2.718589581476751e+19
2025-10-11 12:46:00,0.000261307116,0.00026162475,0.000261307116,0.000261624728,5.18850522416948e+19
2025-10-11 12:47:00,0.000261629697,0.00026202739,0.000261629697,0.00026202739,6.0867804612933935e+19
2025-10-11 12:48:00,0.000262024097,0.000262025018,0.000261881558,0.000261881558,2.3331210253922144e+19
2025-10-11 12:49:00,0.000261894656,0.000262010846,0.000261894656,0.000261910884,3.4722663223738216e+19
2025-10-11 12:50:00,0.000261910889,0.000262039292,0.00026189963,0.000262039292,2.28376430560282e+19
2025-10-11 12:51:00,0.000262039293,0.000262219757,0.000262039293,0.000262209124,3.913835208535877e+19
2025-10-11 12:52:00,0.000262209128,0.00026237139,0.000262209128,0.000262231482,5.117386591016778e+19
2025-10-11 12:53:00,0.000262218889,0.000262218889,0.000262057863,0.000262057863,2.858739953019441e+19
2025-10-11 12:54:00,0.000262047501,0.000262047501,0.00026176896,0.000261769483,4.380080601116853e+19
2025-10-11 12:55:00,0.000261775035,0.000261805066,0.000261775035,0.000261794593,8.103836971043915e+18
2025-10-11 12:56:00,0.000261792801,0.000261793063,0.000261314331,0.000261314331,7.519298762254328e+19
2025-10-11 12:57:00,0.000261315379,0.000261573212,0.000261315379,0.000261571664,4.175645618817516e+19
2025-10-11 12:58:00,0.000261571671,0.000261571671,0.000261345039,0.000261346425,3.6518010222534783e+19
2025-10-11 12:59:00,0.000261346425,0.000261346425,0.000261316083,0.000261316083,4.936298766709699e+18
2025-10-11 13:00:00,0.000261325726,0.000261407962,0.000261325726,0.000261407961,1.5633941623663235e+19
2025-10-11 13:01:00,0.000261411367,0.000261524687,0.000261291133,0.000261291133,5.748145659804888e+19
2025-10-11 13:02:00,0.000261284952,0.000261364298,0.000261284952,0.000261363919,1.4019998345475158e+19
2025-10-11 13:03:00,0.000261363936,0.000261566313,0.000261363936,0.000261566313,3.2546196189410062e+19
2025-10-11 13:04:00,0.000261569604,0.000261625701,0.000261569602,0.000261583965,1.5287993269452917e+19
2025-10-11 13:05:00,0.000261583965,0.000261884361,0.000261583965,0.00026188436,4.546670675918408e+19
2025-10-11 13:06:00,0.000261884359,0.000262085066,0.000261848263,0.000261848263,6.676502514097939e+19
2025-10-11 13:07:00,0.000261847573,0.000261873385,0.000261837207,0.00026183752,1.2601340914013536e+19
2025-10-11 13:08:00,0.000261837519,0.000261919909,0.000261837519,0.000261919909,1.251333496577513e+19
2025-10-11 13:09:00,0.000261909553,0.000261958469,0.000261909521,0.000261958469,9.01013264596802e+18
2025-10-11 13:10:00,0.000261958469,0.000261958469,0.000261808106,0.000261808119,2.283492656983403e+19
2025-10-11 13:11:00,0.000261808171,0.000261810694,0.000261622356,0.000261643887,3.46615526313462e+19
2025-10-11 13:12:00,0.000261653251,0.000261699903,0.000261637055,0.000261637055,1.913621119364862e+19
2025-10-11 13:13:00,0.00026163478,0.00026163478,0.000260996497,0.000261037935,1.1016696893538337e+20
2025-10-11 13:14:00,0.00026104084,0.000261040987,0.000260971608,0.000260971608,1.3854995301249782e+19
2025-10-11 13:15:00,0.000260967555,0.000261095729,0.000260967555,0.000261091123,2.503428279381462e+19
2025-10-11 13:16:00,0.000261091077,0.00026115214,0.000261091077,0.000261116596,1.5748322053055803e+19
2025-10-11 13:17:00,0.000261124705,0.000261350085,0.000261124705,0.000261350054,3.802190178984736e+19
2025-10-11 13:18:00,0.000261350687,0.000261420529,0.000261350687,0.000261420529,1.1486068960768731e+19
2025-10-11 13:19:00,0.00026142463,0.000261434435,0.000261374952,0.000261374952,1.1905064146831376e+19
2025-10-11 13:20:00,0.000261375435,0.000261376818,0.00026135297,0.000261353454,4.260492126436537e+18
2025-10-11 13:21:00,0.000261343787,0.000261348502,0.000261337831,0.000261348502,4.2666662529678346e+18
2025-10-11 13:22:00,0.000261352444,0.000261626261,0.000261352444,0.000261626261,4.504485724213612e+19
2025-10-11 13:23:00,0.000261626099,0.000261627392,0.000261626099,0.000261627392,2.3556796800020506e+17
2025-10-11 13:24:00,0.000261623506,0.000261623506,0.000261568153,0.000261568153,1.0343023492824056e+19
2025-10-11 13:25:00,0.000261565891,0.000261565891,0.000261299662,0.000261299662,4.380527059576735e+19
2025-10-11 13:26:00,0.00026129638,0.00026129638,0.000261121164,0.000261121164,2.897814225047488e+19
2025-10-11 13:27:00,0.000261121147,0.000261422307,0.000261000165,0.000261422307,8.821120187203335e+19
2025-10-11 13:28:00,0.000261424726,0.00026177087,0.000261424726,0.00026177087,5.6485848459531305e+19
2025-10-11 13:29:00,0.000261764026,0.000261764026,0.000261543573,0.000261543573,3.679431672632477e+19
2025-10-11 13:30:00,0.00026153388,0.00026158229,0.000261531066,0.000261582281,1.0325124021868202e+19
2025-10-11 13:31:00,0.000261588206,0.000262597351,0.000261588206,0.000262597351,2.087328314983541e+20
2025-10-11 13:32:00,0.000262607655,0.000263702884,0.000262607655,0.000263242378,2.974466447432956e+20
2025-10-11 13:33:00,0.000263223555,0.000263223555,0.000262895929,0.000262895984,6.01403818358838e+19
2025-10-11 13:34:00,0.000262885187,0.000262885187,0.000262687364,0.000262687364,3.28222822938173e+19
2025-10-11 13:35:00,0.00026269685,0.000263086793,0.000262651718,0.000263086793,9.249663412248065e+19
2025-10-11 13:36:00,0.000263097813,0.000263479975,0.000263056845,0.000263339911,1.3490095473950037e+20
2025-10-11 13:37:00,0.000263325407,0.000263325407,0.000262898709,0.000262902757,7.14024288780604e+19
2025-10-11 13:38:00,0.000262902756,0.000262961433,0.000262902756,0.000262934721,1.3186250168181285e+19
2025-10-11 13:39:00,0.00026293472,0.000262954996,0.000262846119,0.000262954996,3.1595534230823903e+19
2025-10-11 13:40:00,0.000262951249,0.000262951249,0.000262830392,0.000262830392,1.925134149983125e+19
2025-10-11 13:41:00,0.000262786805,0.000262786805,0.000262282737,0.000262558025,1.324686236753018e+20
2025-10-11 13:42:00,0.000262548207,0.000262548207,0.000262411489,0.000262480163,3.454113122674999e+19
2025-10-11 13:43:00,0.000262492131,0.000262548475,0.000262390101,0.000262390101,3.6391209115838816e+19
